,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),일교차,발생건수(건),년,월
2315,2021-04-03,14.9,10.9,18.0,56.2,3.1,80.8,1002.1,7.1,43723,2021,4
2316,2021-04-04,11.9,9.0,15.8,0.6,3.2,65.8,1005.4,6.800000000000001,8982,2021,4
2317,2021-04-05,11.9,5.4,19.3,0.0,2.4,47.9,1011.7,13.9,68162,2021,4
2318,2021-04-06,13.9,9.4,19.2,0.0,2.5,50.9,1009.7,9.8,46066,2021,4
2319,2021-04-07,14.1,8.1,20.4,0.0,2.5,47.5,1009.0,12.3,44086,2021,4
2320,2021-04-08,13.0,7.2,18.0,0.0,2.7,34.0,1008.1,10.8,48237,2021,4
2321,2021-04-09,13.6,7.6,19.6,0.0,2.7,39.3,1014.0,12.000000000000002,53784,2021,4
2322,2021-04-10,12.6,7.7,18.8,0.0,2.6,50.0,1019.8,11.1,46111,2021,4
2323,2021-04-11,15.0,7.5,21.8,0.0,1.7,45.4,1018.7,14.3,8012,2021,4
2324,2021-04-12,13.8,11.9,17.8,22.0,2.4,70.4,1007.1,5.9,68314,2021,4
2325,2021-04-13,10.4,5.7,13.5,8.0,3.7,74.0,1002.4,7.8,49370,2021,4
2326,2021-04-14,8.4,3.1,13.3,0.0,2.9,58.5,1008.8,10.2,43702,2021,4
2327,2021-04-15,11.6,6.3,18.3,0.0,2.1,62.3,1007.9,12.0,47239,2021,4
2328,2021-04-16,11.3,8.1,14.8,0.7,2.6,60.0,1005.6,6.700000000000001,51481,2021,4
2329,2021-04-17,9.6,6.0,14.6,0.0,2.6,56.6,1004.3,8.6,45023,2021,4
2330,2021-04-18,9.9,5.6,15.3,0.0,3.2,64.3,1005.9,9.7,8296,2021,4
2331,2021-04-19,12.2,5.8,19.4,0.0,2.4,65.3,1006.9,13.599999999999998,69217,2021,4
2332,2021-04-20,14.8,8.1,22.0,0.0,1.9,55.1,1010.6,13.9,48479,2021,4
2333,2021-04-21,19.1,10.3,28.2,0.0,1.8,43.1,1011.1,17.9,45837,2021,4
2334,2021-04-22,20.9,16.1,27.5,0.0,2.5,37.9,1008.5,11.4,52781,2021,4
2335,2021-04-23,19.0,17.0,21.7,0.0,3.2,41.4,1009.1,4.699999999999999,60371,2021,4
2336,2021-04-24,18.3,15.3,22.2,0.0,2.7,43.0,1009.5,6.899999999999999,53432,2021,4
2337,2021-04-25,18.2,12.6,24.0,0.0,2.7,50.0,1009.1,11.4,8175,2021,4
2338,2021-04-26,16.2,12.3,20.6,0.0,2.6,51.8,1010.6,8.3,77198,2021,4
2339,2021-04-27,15.4,12.5,20.0,1.7,2.3,62.4,1007.5,7.5,51111,2021,4
2340,2021-04-28,14.5,11.2,18.2,4.7,2.4,64.1,1005.8,7.0,45842,2021,4
2341,2021-04-29,14.6,10.9,20.1,3.9,2.3,54.1,995.8,9.2,48435,2021,4
2342,2021-04-30,11.3,8.6,14.6,26.3,2.4,81.8,994.3,6.0,51832,2021,4
2343,2021-05-01,10.2,8.5,15.3,8.0,2.7,80.8,995.6,6.800000000000001,42251,2021,5
2344,2021-05-02,12.4,7.3,18.7,1.7,3.1,67.9,1006.2,11.4,7821,2021,5
2345,2021-05-03,14.1,8.4,20.3,0.0,2.1,56.4,1007.6,11.9,65048,2021,5
2346,2021-05-04,13.8,11.4,15.8,19.6,2.1,82.6,999.3,4.4,44745,2021,5
2347,2021-05-05,13.9,10.3,18.4,0.1,3.5,64.4,1002.3,8.099999999999998,8333,2021,5
2348,2021-05-06,15.7,7.9,23.1,0.0,2.4,46.4,1005.1,15.2,58181,2021,5
2349,2021-05-07,14.4,10.7,17.2,8.8,3.4,60.3,996.0,6.5,47007,2021,5
2350,2021-05-08,14.3,8.9,21.0,0.0,3.4,66.1,994.4,12.1,39387,2021,5
2351,2021-05-09,15.7,10.0,21.8,0.0,3.5,51.3,999.3,11.8,7045,2021,5
2352,2021-05-10,13.2,11.7,14.6,0.0,1.8,67.9,1003.2,2.9000000000000004,63818,2021,5
2353,2021-05-11,18.5,9.4,25.7,0.0,2.7,48.9,1003.1,16.299999999999997,41794,2021,5
2354,2021-05-12,22.0,16.9,27.7,0.0,2.2,39.5,1001.9,10.8,39107,2021,5
2355,2021-05-13,22.9,16.6,29.6,0.0,1.9,54.4,1001.1,13.0,40715,2021,5
2356,2021-05-14,24.1,18.0,30.8,0.0,1.7,60.3,1000.7,12.8,42636,2021,5
2357,2021-05-15,22.1,20.8,26.2,15.0,1.7,79.5,996.4,5.399999999999999,35954,2021,5
2358,2021-05-16,18.4,14.8,20.8,66.9,2.5,97.6,991.1,6.0,6413,2021,5
2359,2021-05-17,15.3,14.2,16.7,3.1,1.6,93.0,997.0,2.5,51567,2021,5
2360,2021-05-18,17.9,13.6,24.5,0.0,1.7,70.5,1000.5,10.9,39144,2021,5
2361,2021-05-19,19.9,12.4,26.6,0.0,1.8,52.3,1001.8,14.2,7697,2021,5
2362,2021-05-20,18.7,15.6,22.9,0.9,2.5,59.8,995.2,7.299999999999999,48157,2021,5
2363,2021-05-21,16.0,14.2,18.2,6.9,1.7,86.5,995.9,4.0,40326,2021,5
2364,2021-05-22,18.6,13.8,23.8,0.2,2.5,69.3,1000.8,10.0,33200,2021,5
2365,2021-05-23,19.5,14.3,25.1,0.0,1.7,64.4,1000.8,10.8,5811,2021,5
2366,2021-05-24,19.4,16.4,24.5,0.0,2.7,61.0,997.9,8.100000000000001,52782,2021,5
2367,2021-05-25,15.3,11.9,19.3,8.3,3.2,72.3,997.0,7.4,36319,2021,5
2368,2021-05-26,18.0,11.5,23.0,0.0,2.9,58.5,997.4,11.5,34332,2021,5
2369,2021-05-27,15.8,13.9,18.7,8.9,2.8,83.0,991.6,4.799999999999999,37886,2021,5
2370,2021-05-28,15.3,12.4,19.7,12.3,2.6,86.0,990.6,7.299999999999999,39623,2021,5
2371,2021-05-29,15.4,12.8,19.1,0.3,2.2,79.8,996.7,6.300000000000001,33084,2021,5
2372,2021-05-30,18.4,10.8,26.3,18.1,2.1,73.0,998.9,15.5,6051,2021,5
2373,2021-05-31,19.9,16.5,23.8,4.0,1.8,78.9,1001.1,7.300000000000001,51612,2021,5
2374,2021-06-01,20.2,15.9,23.9,3.2,2.2,74.6,1003.9,7.999999999999998,35614,2021,6
2375,2021-06-02,23.2,16.6,29.7,0.0,2.1,64.4,1002.6,13.099999999999998,32045,2021,6
2376,2021-06-03,19.1,14.6,22.7,18.1,1.8,80.8,994.3,8.1,32496,2021,6
2377,2021-06-04,18.5,13.3,23.6,0.0,2.9,69.4,991.7,10.3,39292,2021,6
2378,2021-06-05,20.8,17.0,25.7,0.0,3.3,68.1,991.0,8.7,32713,2021,6
2379,2021-06-06,23.0,18.4,28.2,0.0,2.2,69.6,996.7,9.8,5920,2021,6
2380,2021-06-07,21.1,19.4,24.0,0.0,1.7,71.5,1003.8,4.600000000000001,51152,2021,6
2381,2021-06-08,23.6,18.8,29.5,0.1,1.7,69.6,1005.1,10.7,34142,2021,6
2382,2021-06-09,25.8,19.5,31.6,0.0,1.6,59.1,1004.6,12.1,31102,2021,6
2383,2021-06-10,24.9,20.5,29.8,6.1,2.2,68.5,1000.8,9.3,33925,2021,6
2384,2021-06-11,21.5,19.9,24.4,4.6,2.8,84.5,1000.1,4.5,36576,2021,6
2385,2021-06-12,24.2,18.2,30.2,0.0,1.8,74.6,1001.7,12.0,28728,2021,6
2386,2021-06-13,24.8,20.9,29.7,0.0,2.0,72.6,998.4,8.8,4937,2021,6
2387,2021-06-14,24.8,18.9,30.2,0.0,2.1,68.8,995.7,11.3,44478,2021,6
2388,2021-06-15,22.5,21.5,25.3,1.9,2.3,79.1,994.5,3.8000000000000007,30855,2021,6
2389,2021-06-16,24.3,20.3,28.9,0.0,3.6,59.9,995.5,8.599999999999998,28700,2021,6
2390,2021-06-17,21.9,19.6,25.0,0.0,2.4,71.4,995.8,5.399999999999999,31567,2021,6
2391,2021-06-18,20.0,19.0,21.4,6.3,2.5,92.1,991.5,2.3999999999999986,33337,2021,6
2392,2021-06-19,22.3,17.5,27.4,0.0,1.8,74.0,991.4,9.9,26579,2021,6
2393,2021-06-20,22.9,17.6,29.0,0.0,2.8,73.3,990.9,11.4,4862,2021,6
2394,2021-06-21,23.6,19.2,28.5,0.0,2.2,67.0,994.5,9.3,43336,2021,6
2395,2021-06-22,22.8,19.7,28.6,0.0,2.1,67.9,998.3,8.900000000000002,29442,2021,6
2396,2021-06-23,22.4,18.8,27.9,7.5,2.4,70.5,1000.4,9.099999999999998,27595,2021,6
2397,2021-06-24,23.0,18.5,28.0,0.0,1.9,71.1,1001.2,9.5,29778,2021,6
2398,2021-06-25,24.1,19.5,29.5,0.0,2.0,69.0,1000.7,10.0,32628,2021,6
2399,2021-06-26,22.8,19.9,26.7,4.5,1.8,78.5,1000.5,6.800000000000001,26070,2021,6
2400,2021-06-27,24.5,19.8,30.8,38.2,2.0,72.1,997.3,11.0,4488,2021,6
2401,2021-06-28,23.7,21.0,29.2,0.1,1.9,76.4,995.4,8.2,39687,2021,6
2402,2021-06-29,23.9,21.3,28.4,8.0,1.8,78.6,995.6,7.099999999999998,26722,2021,6
2403,2021-06-30,24.3,21.0,28.8,6.0,1.3,77.9,997.1,7.800000000000001,25562,2021,6
2404,2021-07-01,26.3,21.4,31.0,0.0,1.8,70.9,996.8,9.6,27399,2021,7
2405,2021-07-02,27.1,23.6,31.8,0.0,2.3,64.1,998.7,8.2,29527,2021,7
2406,2021-07-03,22.6,19.6,25.7,60.0,3.6,80.0,996.3,6.099999999999998,25237,2021,7
2407,2021-07-04,21.4,19.8,23.1,21.4,2.3,96.8,994.4,3.3000000000000007,4510,2021,7
2408,2021-07-05,23.3,20.1,26.9,0.0,1.4,80.3,999.8,6.799999999999997,39177,2021,7
2409,2021-07-06,25.3,21.0,30.1,0.0,1.6,73.4,997.2,9.1,26914,2021,7
2410,2021-07-07,26.4,23.9,29.1,12.7,1.5,78.5,997.1,5.200000000000003,25970,2021,7
2411,2021-07-08,26.0,23.8,29.8,2.9,2.0,81.6,995.2,6.0,26501,2021,7
2412,2021-07-09,25.5,23.6,29.2,0.0,1.9,77.3,995.5,5.599999999999998,29747,2021,7
2413,2021-07-10,25.9,23.1,29.2,0.5,2.4,80.4,997.5,6.099999999999998,24416,2021,7
2414,2021-07-11,25.7,24.1,27.5,0.4,2.2,86.8,999.9,3.3999999999999986,3828,2021,7
2415,2021-07-12,28.1,23.8,32.5,0.0,1.6,75.1,1000.0,8.7,36723,2021,7
2416,2021-07-13,28.8,26.3,31.5,0.0,1.7,76.1,999.8,5.199999999999999,25459,2021,7
2417,2021-07-14,29.7,26.1,33.5,0.0,2.2,71.4,1002.1,7.399999999999999,23321,2021,7
2418,2021-07-15,29.1,25.9,34.5,0.0,2.1,71.1,1004.5,8.600000000000001,23668,2021,7
2419,2021-07-16,28.8,24.2,35.2,0.0,2.2,68.4,1004.3,11.000000000000004,26349,2021,7
2420,2021-07-17,29.1,24.7,32.8,0.0,2.3,63.1,1002.1,8.099999999999998,20878,2021,7
2421,2021-07-18,29.6,25.7,34.1,0.0,2.1,62.5,1001.4,8.400000000000002,3301,2021,7
2422,2021-07-19,26.4,24.0,30.5,67.4,1.9,80.1,1003.4,6.5,30476,2021,7
2423,2021-07-20,27.9,23.6,31.8,0.0,1.5,75.8,1004.4,8.2,22645,2021,7
2424,2021-07-21,30.5,25.3,35.3,0.0,1.7,64.0,1002.9,9.999999999999996,19758,2021,7
2425,2021-07-22,31.2,26.5,35.9,0.0,2.0,59.8,1000.9,9.4,20550,2021,7
2426,2021-07-23,31.2,27.2,35.8,0.0,1.8,61.8,999.3,8.599999999999998,23131,2021,7
2427,2021-07-24,31.7,26.9,36.5,0.0,1.7,57.4,998.2,9.6,18234,2021,7
2428,2021-07-25,31.5,27.2,35.9,0.0,2.0,55.8,996.5,8.7,2708,2021,7
2429,2021-07-26,31.2,27.4,35.4,0.0,2.4,54.9,994.6,8.0,28410,2021,7
2430,2021-07-27,31.1,27.8,35.7,0.0,2.1,60.5,992.9,7.900000000000002,20863,2021,7
2431,2021-07-28,30.4,27.1,34.7,0.0,1.9,67.4,992.5,7.600000000000001,19324,2021,7
2432,2021-07-29,29.6,27.0,33.3,0.0,2.0,69.9,991.9,6.299999999999997,19653,2021,7
2433,2021-07-30,30.5,25.8,35.4,0.0,2.1,63.1,990.5,9.599999999999998,21977,2021,7
2434,2021-07-31,29.8,26.8,34.3,3.0,2.5,69.9,990.6,7.4999999999999964,16439,2021,7
2435,2021-08-01,27.1,25.1,28.8,21.0,1.3,81.8,991.0,3.6999999999999993,2614,2021,8
2436,2021-08-02,26.5,25.0,28.6,1.7,1.6,82.6,993.6,3.6000000000000014,25811,2021,8
2437,2021-08-03,28.0,24.1,31.4,0.0,1.8,76.9,997.7,7.299999999999997,19248,2021,8
2438,2021-08-04,28.9,26.3,33.2,0.0,2.0,70.6,998.8,6.900000000000002,17804,2021,8
2439,2021-08-05,29.4,25.6,33.7,0.0,2.1,68.1,996.4,8.100000000000001,18323,2021,8
2440,2021-08-06,28.1,26.0,32.2,0.0,2.1,68.4,994.0,6.200000000000003,20813,2021,8
2441,2021-08-07,28.0,23.4,32.3,0.0,2.1,65.0,993.5,8.899999999999999,15622,2021,8
2442,2021-08-08,26.8,24.4,32.1,12.7,1.7,74.8,993.4,7.700000000000003,2120,2021,8
2443,2021-08-09,28.3,23.3,33.6,0.0,2.3,62.4,993.6,10.3,27320,2021,8
2444,2021-08-10,27.7,24.3,32.2,0.0,2.3,62.5,997.5,7.900000000000002,20473,2021,8
2445,2021-08-11,27.4,24.1,31.6,0.0,2.0,70.3,1000.1,7.5,19130,2021,8
2446,2021-08-12,26.8,24.0,31.7,0.0,1.8,67.1,999.6,7.699999999999999,20407,2021,8
2447,2021-08-13,26.6,23.4,30.1,0.0,2.0,70.4,996.7,6.700000000000003,23500,2021,8
2448,2021-08-14,26.1,23.4,30.5,0.0,3.0,63.9,998.3,7.100000000000001,17301,2021,8
2449,2021-08-15,26.9,21.7,32.4,0.0,2.3,59.6,1003.6,10.7,2205,2021,8
2450,2021-08-16,27.3,22.5,32.8,0.0,2.3,61.1,1004.0,10.299999999999995,15989,2021,8
2451,2021-08-17,25.9,21.9,31.3,9.3,2.4,65.0,1000.2,9.400000000000002,26819,2021,8
2452,2021-08-18,24.3,20.6,31.0,5.6,2.8,69.6,1000.4,10.4,20815,2021,8
2453,2021-08-19,26.0,21.0,31.5,0.0,2.6,57.1,1001.6,10.5,21841,2021,8
2454,2021-08-20,26.6,22.6,30.7,0.0,2.3,63.6,1001.4,8.099999999999998,24814,2021,8
2455,2021-08-21,23.8,21.0,25.5,62.8,2.7,88.1,993.1,4.5,16111,2021,8
2456,2021-08-22,24.4,22.4,27.0,0.0,2.1,81.5,998.3,4.600000000000001,2352,2021,8
2457,2021-08-23,22.4,21.0,24.0,7.4,2.0,89.3,998.7,3.0,28136,2021,8
2458,2021-08-24,23.4,21.1,26.4,10.5,2.9,93.6,989.8,5.299999999999997,21909,2021,8
2459,2021-08-25,25.0,23.5,27.3,0.3,1.8,85.5,996.4,3.8000000000000007,20999,2021,8
2460,2021-08-26,25.5,22.9,27.9,0.7,2.5,84.9,1001.8,5.0,21530,2021,8
2461,2021-08-27,22.4,20.4,25.5,0.9,1.3,83.5,1003.2,5.100000000000001,24732,2021,8
2462,2021-08-28,23.6,19.7,28.2,0.0,1.8,80.4,1004.2,8.5,19437,2021,8
2463,2021-08-29,23.7,21.9,26.3,0.9,1.6,82.6,1004.0,4.400000000000002,2928,2021,8
2464,2021-08-30,24.2,21.2,27.7,0.0,1.4,77.5,1005.9,6.5,33275,2021,8
2465,2021-08-31,20.5,18.1,23.1,77.4,2.3,93.3,1004.6,5.0,21450,2021,8
2466,2021-09-01,21.4,18.5,23.9,0.8,2.9,83.1,999.7,5.399999999999999,24360,2021,9
2467,2021-09-02,23.5,20.7,26.7,0.0,2.1,70.3,999.9,6.0,25687,2021,9
2468,2021-09-03,24.3,20.6,29.2,0.0,2.4,60.3,999.8,8.599999999999998,30350,2021,9
2469,2021-09-04,23.2,18.5,28.6,0.0,2.7,57.0,1005.3,10.1,25991,2021,9
2470,2021-09-05,23.1,19.4,27.3,0.0,3.2,61.1,1008.4,7.900000000000002,3997,2021,9
2471,2021-09-06,22.3,18.0,26.4,12.0,3.2,70.1,1006.1,8.399999999999999,43161,2021,9
2472,2021-09-07,19.6,17.6,20.9,29.6,2.3,98.1,997.9,3.299999999999997,27852,2021,9
2473,2021-09-08,22.2,19.0,26.9,1.6,1.7,81.3,1000.5,7.899999999999999,26905,2021,9
2474,2021-09-09,23.5,19.1,29.1,0.0,1.5,76.5,1003.6,10.0,29492,2021,9
2475,2021-09-10,23.6,19.5,28.9,0.0,1.9,76.0,1003.2,9.4,33060,2021,9
2476,2021-09-11,24.0,19.9,29.4,0.0,1.7,73.1,1002.7,9.5,26813,2021,9
2477,2021-09-12,24.2,19.2,29.8,0.0,1.8,64.6,1003.2,10.6,4591,2021,9
2478,2021-09-13,24.8,20.8,30.3,0.0,2.4,67.1,1006.4,9.5,48920,2021,9
2479,2021-09-14,24.6,20.0,29.5,0.0,2.6,63.3,1005.4,9.5,38332,2021,9
2480,2021-09-15,23.6,19.5,28.9,0.0,3.6,57.5,1006.2,9.4,38256,2021,9
2481,2021-09-16,22.9,18.0,27.3,0.0,2.6,61.1,1002.8,9.3,44745,2021,9
2482,2021-09-17,23.5,20.5,28.2,0.0,3.0,61.4,999.7,7.699999999999999,56038,2021,9
2483,2021-09-18,23.9,18.9,29.8,0.0,1.6,65.1,1004.4,10.900000000000002,43748,2021,9
2484,2021-09-19,23.7,20.8,27.8,0.0,1.9,62.9,1005.6,7.0,7274,2021,9
2485,2021-09-20,23.7,19.0,28.4,0.0,2.7,63.6,1000.8,9.4,8008,2021,9
2486,2021-09-21,22.0,17.4,26.2,68.1,2.9,85.1,995.1,8.8,2678,2021,9
2487,2021-09-22,20.2,16.8,24.3,4.5,2.7,79.0,998.5,7.5,9153,2021,9
2488,2021-09-23,20.9,16.9,25.9,0.0,2.4,67.3,1006.6,9.0,61346,2021,9
2489,2021-09-24,21.8,16.7,26.9,0.0,2.2,67.5,1012.3,10.2,43395,2021,9
2490,2021-09-25,21.2,18.7,23.1,0.0,2.3,72.6,1013.1,4.400000000000002,34950,2021,9
2491,2021-09-26,22.6,18.4,27.3,0.0,2.3,63.0,1010.4,8.900000000000002,5298,2021,9
2492,2021-09-27,21.6,18.7,25.0,0.0,2.4,66.0,1005.8,6.300000000000001,48544,2021,9
2493,2021-09-28,21.5,19.6,24.4,1.3,2.2,75.1,1002.6,4.799999999999997,34453,2021,9
2494,2021-09-29,20.2,17.8,21.4,13.1,1.7,93.5,997.9,3.599999999999998,29413,2021,9
2495,2021-09-30,20.3,16.0,25.9,0.0,1.5,83.9,999.2,9.9,34522,2021,9
2496,2021-10-01,21.1,16.9,27.5,13.3,2.4,75.8,998.8,10.6,38030,2021,10
2497,2021-10-02,20.7,16.4,26.6,0.0,1.6,77.1,1003.6,10.200000000000005,31201,2021,10
2498,2021-10-03,22.3,17.1,28.8,0.0,1.9,69.5,1008.4,11.7,5656,2021,10
2499,2021-10-04,22.9,19.2,25.6,3.6,2.9,81.0,1009.2,6.400000000000002,26424,2021,10
2500,2021-10-05,23.6,21.7,26.5,0.0,3.3,82.4,1010.1,4.800000000000001,41027,2021,10
2501,2021-10-06,18.8,17.9,21.7,6.4,2.8,91.5,1009.5,3.8000000000000007,28936,2021,10
2502,2021-10-07,19.4,17.9,21.9,4.6,1.9,85.5,1006.7,4.0,32196,2021,10
2503,2021-10-08,18.8,17.5,20.0,3.5,1.7,91.3,1010.9,2.5,37262,2021,10
2504,2021-10-09,20.9,18.5,24.1,0.4,2.3,83.5,1011.8,5.600000000000001,10720,2021,10
2505,2021-10-10,19.9,14.9,24.3,14.2,2.2,89.0,1007.9,9.4,5292,2021,10
2506,2021-10-11,15.2,12.6,17.8,0.3,2.2,78.6,1011.4,5.200000000000001,31367,2021,10
2507,2021-10-12,17.9,15.8,21.3,0.0,3.3,67.1,1014.8,5.5,46130,2021,10
2508,2021-10-13,19.6,14.9,25.2,0.0,2.4,66.6,1013.5,10.3,35082,2021,10
2509,2021-10-14,19.7,17.4,23.9,0.0,2.0,73.6,1009.2,6.5,36376,2021,10
2510,2021-10-15,19.0,17.0,21.4,0.0,2.1,74.4,1008.2,4.399999999999999,40356,2021,10
2511,2021-10-16,10.7,4.2,18.1,0.0,3.4,47.5,1013.0,13.900000000000002,34054,2021,10
2512,2021-10-17,5.6,1.3,10.8,0.0,2.9,37.4,1017.7,9.5,7607,2021,10
2513,2021-10-18,9.6,2.8,16.1,5.6,2.0,60.4,1012.9,13.3,66399,2021,10
2514,2021-10-19,10.9,7.1,15.0,4.4,2.4,72.8,1009.3,7.9,47577,2021,10
2515,2021-10-20,9.5,4.6,15.8,0.0,1.7,64.9,1011.0,11.2,43191,2021,10
2516,2021-10-21,9.8,4.9,16.2,0.0,1.7,64.1,1009.7,11.3,47043,2021,10
2517,2021-10-22,10.8,5.2,17.2,0.0,1.8,58.4,1012.2,12.0,52269,2021,10
2518,2021-10-23,11.4,5.7,18.4,0.0,1.6,57.3,1017.7,12.7,42774,2021,10
2519,2021-10-24,11.4,6.0,18.1,0.0,1.7,63.1,1015.9,12.1,8206,2021,10
2520,2021-10-25,11.7,6.3,17.6,0.0,1.9,64.5,1012.7,11.3,70747,2021,10
2521,2021-10-26,13.0,7.7,19.0,0.0,1.7,74.5,1009.9,11.3,49878,2021,10
2522,2021-10-27,13.4,9.8,18.1,0.0,2.2,63.4,1009.2,8.3,46359,2021,10
2523,2021-10-28,12.7,7.1,20.0,0.0,1.4,54.6,1013.1,12.9,52528,2021,10
2524,2021-10-29,14.6,10.5,20.6,0.0,2.0,55.9,1014.5,10.1,57787,2021,10
2525,2021-10-30,13.8,11.0,18.0,0.0,1.6,62.4,1013.5,7.0,49072,2021,10
2526,2021-10-31,14.1,9.2,20.3,0.7,1.6,73.3,1013.4,11.1,10506,2021,10
2527,2021-11-01,12.9,10.3,16.9,0.0,1.9,77.3,1013.1,6.599999999999998,82222,2021,11
2528,2021-11-02,11.5,7.9,16.9,0.0,1.7,76.6,1011.6,8.999999999999998,57036,2021,11
2529,2021-11-03,12.1,7.6,17.1,0.0,1.5,71.1,1009.2,9.500000000000002,54859,2021,11
2530,2021-11-04,12.1,8.4,16.3,0.0,1.3,80.4,1009.6,7.9,61183,2021,11
2531,2021-11-05,13.0,7.8,20.2,0.0,1.5,68.5,1010.8,12.4,66775,2021,11
2532,2021-11-06,14.1,8.8,21.3,0.0,1.6,61.1,1010.6,12.5,55339,2021,11
2533,2021-11-07,15.3,9.7,21.3,0.0,2.1,57.5,1009.4,11.6,11931,2021,11
2534,2021-11-08,8.6,4.5,15.5,25.7,3.2,82.1,1001.4,11.0,90053,2021,11
2535,2021-11-09,4.9,3.0,6.5,2.0,2.4,80.3,999.8,3.5,65108,2021,11
2536,2021-11-10,4.2,0.7,7.7,0.3,2.5,73.4,998.0,7.0,62460,2021,11
2537,2021-11-11,5.3,2.1,9.7,0.0,2.9,60.6,1001.0,7.6,68299,2021,11
2538,2021-11-12,4.5,1.3,8.6,0.0,2.6,55.4,1006.7,7.3,74319,2021,11
2539,2021-11-13,7.3,0.5,13.4,0.0,1.5,66.1,1008.1,12.9,61659,2021,11
2540,2021-11-14,11.3,7.8,16.4,0.0,2.2,69.8,1007.3,8.599999999999998,10989,2021,11
2541,2021-11-15,10.1,5.8,15.7,0.0,1.6,71.3,1011.2,9.9,97649,2021,11
2542,2021-11-16,8.5,4.4,13.6,0.0,1.9,65.5,1013.9,9.2,64005,2021,11
2543,2021-11-17,7.5,2.7,12.5,0.0,1.6,64.1,1013.3,9.8,58953,2021,11
2544,2021-11-18,11.9,7.7,16.2,0.0,2.4,70.8,1007.5,8.5,63270,2021,11
2545,2021-11-19,12.9,10.2,16.7,0.0,1.9,84.8,1007.3,6.5,66034,2021,11
2546,2021-11-20,10.4,6.8,15.6,0.0,1.6,77.0,1010.4,8.8,50536,2021,11
2547,2021-11-21,10.4,7.6,13.1,5.9,1.9,74.4,1005.9,5.5,9602,2021,11
2548,2021-11-22,2.7,-0.6,7.5,1.3,4.1,61.8,1005.5,8.1,81812,2021,11
2549,2021-11-23,-0.6,-3.7,2.3,0.0,3.2,60.9,1007.9,6.0,56235,2021,11
2550,2021-11-24,4.1,-2.6,9.1,0.0,1.9,64.3,1006.4,11.7,53391,2021,11
2551,2021-11-25,5.7,2.6,9.9,0.0,2.2,55.0,1008.3,7.300000000000001,57240,2021,11
2552,2021-11-26,2.9,-0.5,7.2,0.0,2.2,57.5,1016.4,7.7,60111,2021,11
2553,2021-11-27,3.4,-1.4,10.1,0.0,1.6,53.0,1023.5,11.5,48938,2021,11
2554,2021-11-28,5.1,-1.3,12.4,0.0,1.5,52.4,1022.9,13.7,7769,2021,11
2555,2021-11-29,7.6,2.5,13.7,0.0,1.6,62.0,1015.7,11.2,77366,2021,11
2556,2021-11-30,5.7,0.7,8.9,27.2,3.7,80.4,1000.8,8.200000000000001,47221,2021,11
2557,2021-12-01,-1.3,-3.0,1.5,0.0,4.2,51.8,1011.2,4.5,47285,2021,12
2558,2021-12-02,1.3,-4.6,5.0,0.1,2.1,68.9,1008.2,9.6,51844,2021,12
2559,2021-12-03,1.9,-1.8,4.6,0.4,2.9,53.3,1008.4,6.4,56105,2021,12
2560,2021-12-04,1.4,-2.7,7.0,0.0,2.0,48.5,1015.3,9.7,44676,2021,12
2561,2021-12-05,2.9,-2.3,9.6,0.0,1.4,50.4,1018.6,11.9,7353,2021,12
2562,2021-12-06,5.4,-0.7,12.1,0.0,1.6,61.4,1016.5,12.8,69483,2021,12
2563,2021-12-07,6.8,2.6,13.3,0.0,1.2,68.3,1018.8,10.7,47428,2021,12
2564,2021-12-08,6.7,1.9,13.3,0.0,1.5,70.0,1021.5,11.4,43513,2021,12
2565,2021-12-09,6.5,2.7,9.7,0.0,2.2,70.3,1018.6,6.999999999999999,46680,2021,12
2566,2021-12-10,7.0,5.8,8.2,0.7,2.1,81.5,1014.6,2.3999999999999995,50127,2021,12
2567,2021-12-11,6.0,4.4,9.8,0.0,1.4,83.6,1015.4,5.4,39847,2021,12
2568,2021-12-12,1.2,-3.8,5.1,0.0,3.2,61.8,1015.4,8.899999999999999,6346,2021,12
2569,2021-12-13,-2.2,-5.9,1.9,0.0,2.3,43.8,1017.3,7.800000000000001,62565,2021,12
2570,2021-12-14,3.7,-0.7,8.2,1.2,2.0,64.9,1010.6,8.899999999999999,46344,2021,12
2571,2021-12-15,7.2,5.4,10.0,2.1,1.7,84.8,1009.3,4.6,41395,2021,12
2572,2021-12-16,6.4,3.3,9.8,0.0,1.8,71.6,1008.1,6.500000000000001,43906,2021,12
2573,2021-12-17,-5.6,-10.1,3.2,0.0,4.6,50.5,1013.5,13.3,46297,2021,12
2574,2021-12-18,-5.7,-11.2,-1.8,2.8,2.0,64.1,1014.4,9.4,37619,2021,12
2575,2021-12-19,-0.8,-5.8,4.2,0.2,2.0,63.8,1011.2,10.0,6805,2021,12
2576,2021-12-20,5.2,-0.9,11.1,0.0,2.1,77.9,1006.3,12.0,61709,2021,12
2577,2021-12-21,5.2,0.8,8.9,0.0,2.0,70.9,1006.9,8.1,43226,2021,12
2578,2021-12-22,2.2,-2.6,8.2,0.0,1.7,47.4,1012.8,10.8,39761,2021,12
2579,2021-12-23,2.7,-1.5,8.3,0.0,1.4,53.5,1013.9,9.8,44041,2021,12
